resource_id,title,board,subject,target_grade,difficulty_level,format,duration_minutes,url
res_c7198c95,Class 8th | Complete SCIENCE In 1 Video 🔥,SSC,Science,Class 8,Advanced,video,45,https://www.youtube.com/watch?v=ZmDZhqJjWv8&pp=ygUsU1NDIENsYXNzIDggU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_b0602372,Complete Class 9th MATHS in 1 Shot | Final Marathon 🎯,SSC,Mathematics,Class 9,Medium,video,20,https://www.youtube.com/watch?v=35IP0ggmkjM&pp=ygUwU1NDIENsYXNzIDkgTWF0aGVtYXRpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_8e33e017,How to Score 100/100 in Maths🔥| Most Easy Way to Score 95% | Prashant Kirad,SSC,Mathematics,Class 9,Advanced,video,45,https://www.youtube.com/watch?v=6pRvUjHDRxY&pp=ygUwU1NDIENsYXNzIDkgTWF0aGVtYXRpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_cbe793a6,Class 9th Maths Most Important Questions By Ritik Sir | One Shot | Race Series 2026,SSC,Mathematics,Class 9,Advanced,video,20,https://www.youtube.com/watch?v=GR_5rAq23Oc&pp=ygUwU1NDIENsYXNzIDkgTWF0aGVtYXRpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_5d46555a,Gravitation Complete Chapter🔥| CLASS 9th Science| NCERT covered | Prashant Kirad,SSC,Science,Class 9,Advanced,video,20,https://www.youtube.com/watch?v=yeFQ2Ce_nKo&pp=ygUsU1NDIENsYXNzIDkgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_e264c157,Force and Laws of Motion Complete Chapter🔥| CLASS 9th Science| NCERT covered | Prashant Kirad,SSC,Science,Class 9,Medium,video,60,https://www.youtube.com/watch?v=CfxfW64P04s&pp=ygUsU1NDIENsYXNzIDkgU2NpZW5jZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_0c467e2e,🔥MOST IMP Topics for SSC Class 10 MATHS 1 | Full Marks Strategy 2026 | Maharashtra Board | AJAY SIR,SSC,Mathematics,Class 10,Beginner,video,60,https://www.youtube.com/watch?v=S6LorH1Hz1E&pp=ygUxU1NDIENsYXNzIDEwIE1hdGhlbWF0aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_98919709,Real Numbers Class 10 One Shot | Full Concept + Important Questions | AP & TG SSC Board Exams 2026,SSC,Mathematics,Class 10,Medium,video,60,https://www.youtube.com/watch?v=yARRzBXNbmE&pp=ygUxU1NDIENsYXNzIDEwIE1hdGhlbWF0aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_482ea0d7,MATHS PAPER 💔😭 REVIEW 💀as ICSE 10th grader + storytime💥 #icseboard #exampreparation ,SSC,Mathematics,Class 10,Advanced,video,30,https://www.youtube.com/watch?v=EAi1R42tY98&pp=ygUxU1NDIENsYXNzIDEwIE1hdGhlbWF0aWNzIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_d43cc199,#Nutrition Full Lesson | Nutrition 10th biology full chapter 1 | AP & TS syllabus |10th science ch-1,SSC,Science,Class 10,Advanced,video,45,https://www.youtube.com/watch?v=uMUiwvuXVa4&pp=ygUtU1NDIENsYXNzIDEwIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCb4KAYcqIYzv
res_983b9c86,Complete Science 1 in ONE VIDEO 🔥 SSC Class 10 Maharashtra Board 2026,SSC,Science,Class 10,Medium,video,60,https://www.youtube.com/watch?v=JkOF8cQMvNY&pp=ygUtU1NDIENsYXNzIDEwIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_56dc8938,MATHEMATICS,CBSE,Mathematics,Class 6,Beginner,text,15,https://kumarsir34.files.wordpress.com/2017/04/class-vi-maths-question-bank-for-2017-18.pdf
res_2bdcd8be,CBSE Class 6 Maths Notes Chapter 11 Overview,CBSE,Mathematics,Class 6,Beginner,text,30,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/19117213-49bf-4c2b-ac1d-23db32d0a939.pdf
res_5da4bd68,CBSE-Class-6-NCERT-Maths-Chapter-5-Notes-and- ...,CBSE,Mathematics,Class 6,Medium,text,30,https://cdnblogdiscover.leverageedu.com/discover/wp-content/uploads/2023/10/CBSE-Class-6-NCERT-Maths-Chapter-5-Notes-and-Important-Exercise-Questions-PDF.pdf
res_b4a476c0,CBSE Class 6 Science Notes,CBSE,Science,Class 6,Beginner,text,30,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/8bcb623c-99e0-4ebb-83dc-2323326f72de.pdf
res_2ee3d61e,Science Class - 6,CBSE,Science,Class 6,Beginner,text,30,https://cbseacademic.nic.in/cbe/documents/SAS_Science-Class-6.pdf
res_8d42a159,"11 Light, Shadows and Reflections",CBSE,Science,Class 6,Medium,text,15,https://www.vedantu.com/content-files-downloadable/5b4ddaf7e4b07c74100c2ddd.pdf
res_835a7127,CBSE Class 7 Maths Notes Chapter 1 Integers Notes PDF,CBSE,Mathematics,Class 7,Medium,text,15,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/67a11346-41de-4954-ad08-009926f038fe.pdf
res_120dba61,7Math.pdf,CBSE,Mathematics,Class 7,Medium,text,15,https://cbseacademic.nic.in/web_material/term/7Math.pdf
res_cf2f6ce5,maths-class-vii-question-bank.pdf,CBSE,Mathematics,Class 7,Medium,text,15,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-vii-question-bank.pdf
res_8f4b136e,CBSE Class 7 Science Notes Chapter 1: Plant Nutrition,CBSE,Science,Class 7,Medium,text,30,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/56f0d651-761b-4a4c-a8fe-efe1488cf168.pdf
res_7e9e5986,Science 7,CBSE,Science,Class 7,Beginner,text,30,https://cbseacademic.nic.in/web_material/term/7science.pdf
res_552a16ec,CBSE Class 7 Science,CBSE,Science,Class 7,Beginner,text,15,https://starnoldsvijaynagar.com/ELearning/Class7/sci_02_8_21.pdf
res_2f7f719d,maths-class-viii-question-bank.pdf,CBSE,Mathematics,Class 8,Beginner,text,15,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-viii-question-bank.pdf
res_1a41175b,Mathematics Class - 8,CBSE,Mathematics,Class 8,Medium,text,15,https://cbseacademic.nic.in/cbe/documents/SAS_Maths-Class-8.pdf
res_c8e39179,Maths- Rational Number Notes (VIII).pdf,CBSE,Mathematics,Class 8,Medium,text,15,https://standrewsdelhi.com/images/assignments/class-8/Maths-%20Rational%20Number%20Notes%20(VIII).pdf
res_9bbf6dd0,CBSE Class 8 Study Material and Notes,CBSE,Science,Class 8,Beginner,text,15,https://media.geeksforgeeks.org/wp-content/uploads/20240415153257/CBSE-Class-8-Study-Material-and-Notes.pdf
res_8895fed6,CBSE Class 8 Science Notes Chapter 1 PDF,CBSE,Science,Class 8,Beginner,text,15,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/691863b7-a6f5-45ab-af97-7dc93c2fd5b5.pdf
res_bb7ebf7b,Class-8-Science_compressed.pdf,CBSE,Science,Class 8,Medium,text,30,https://sleepyclasses.com/wp-content/uploads/2024/05/Class-8-Science_compressed.pdf
res_7299b88a,Class 9-CBSE-Revision Notes,CBSE,Mathematics,Class 9,Beginner,text,15,https://d138zd1ktt9iqe.cloudfront.net/media/seo_landing_files/file-cbse-class-9-revision-notes-1582196930.pdf
res_2d194c27,CBSE Class 9 Study Material and Notes PDF,CBSE,Mathematics,Class 9,Beginner,text,15,https://media.geeksforgeeks.org/wp-content/uploads/20240410175339/CBSE-Class-9-Study-Material-and-Notes.pdf
res_05d34615,9th-class-maths-notes.pdf,CBSE,Mathematics,Class 9,Medium,text,30,https://www.eduinfo4all.com/download/9th-class-maths-notes.pdf
res_23bc135d,CBSE Class 9 Study Material and Notes PDF,CBSE,Science,Class 9,Medium,text,15,https://media.geeksforgeeks.org/wp-content/uploads/20240410175339/CBSE-Class-9-Study-Material-and-Notes.pdf
res_bee2db5a,CBSE Class 9 Science Revision Notes CHAPTER – 1 Matter ...,CBSE,Science,Class 9,Medium,text,30,https://hi-static.z-dn.net/files/daf/8bfa6018d6087ff8af3d2a72e408dce1.pdf
res_ea3a1480,CBSE Class 9 Science Notes Chapter 2 PDF,CBSE,Science,Class 9,Medium,text,15,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/7a6e50a0-4f1f-460b-ab03-73c4c15a876b.pdf
res_ec5856bb,Class 10th Maths Revision Paper,CBSE,Mathematics,Class 10,Medium,text,30,https://www.miteshrathiclasses.com/web_components/pdf/class-10th-maths-revision-paper.pdf
res_c6030e43,MATHEMATICS,CBSE,Mathematics,Class 10,Medium,text,15,https://kumarsir34.wordpress.com/wp-content/uploads/2019/10/mll-study-materials-maths-standard-class-x-2019-20.pdf
res_1f1c1d39,Mathematics (Volume 3) | Grade 10,CBSE,Mathematics,Class 10,Medium,text,15,https://cbseacademic.nic.in/web_material/Manuals/Mathematics_10Vol3.pdf
res_da144c62,class-10th-science-revision-paper.pdf,CBSE,Science,Class 10,Medium,text,30,https://www.miteshrathiclasses.com/web_components/pdf/class-10th-science-revision-paper.pdf
res_f3d051ad,CBSE Class 10 Science Revision Notes - Life Processes,CBSE,Science,Class 10,Medium,text,30,https://d2n7zouke881gi.cloudfront.net/CBSE+Class+10+notes/Science/pdf/10_science_notes_06+Life_Processes_1.pdf
res_f36c00ac,CBSE Class 10 Study Material and Notes,CBSE,Science,Class 10,Beginner,text,15,https://media.geeksforgeeks.org/wp-content/uploads/20240415145711/CBSE-Class-10-Study-Material-and-Notes.pdf
res_ba187b9a,MATHEMATICS,ICSE,Mathematics,Class 6,Beginner,text,15,https://kumarsir34.files.wordpress.com/2017/04/class-vi-maths-question-bank-for-2017-18.pdf
res_b95c59af,New Maths Time 6,ICSE,Mathematics,Class 6,Medium,text,15,https://orientblackswan.com/DigitalSpecimen/content/nmt/DigitalSpecimen/New%20Maths%20Time_Class%206_OBS.pdf
res_808d8a6e,MATHS CLASS : 6 WORKSHEET NO. 06,ICSE,Mathematics,Class 6,Beginner,text,15,https://www.ghsallahabad.org/wp-content/uploads/2020/05/Class-6-Maths-WS-06.pdf
res_77304372,Inspired Chemistry 6.pdf,ICSE,Science,Class 6,Medium,text,15,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%206.pdf
res_542f59b0,Class6 Chapter3 Matter,ICSE,Science,Class 6,Beginner,text,15,https://www.holycrossschoolagartala.in/notes/50adf1eee79a81437e1d95d445eb382d.pdf
res_38939d8b,Air Around Us: Science - Class VI,ICSE,Science,Class 6,Beginner,text,15,https://opjsrgh.in/Content/Worksheet/PRACTICE-WS/2022-2023/day29/6-Science.pdf
res_9e359e2c,Icse Maths Guide For 7 Th Standard,ICSE,Mathematics,Class 7,Beginner,text,15,https://admisiones.unicah.edu/fulldisplay/TAjgp1/5OK102/IcseMathsGuideFor7thStandard.pdf
res_b1cf3619,Icse Maths Guide For 7th Standard,ICSE,Mathematics,Class 7,Beginner,text,30,https://solicitudes.gadcolonche.gob.ec/Resources/4P8032/default.aspx/Icse_Maths__Guide__For__7th__Standard.pdf
res_bef2e617,maths-class-vii-question-bank.pdf,ICSE,Mathematics,Class 7,Medium,text,30,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-vii-question-bank.pdf
res_cc9bf4e2,Science- L-8 Respiration in Organisms Notes (VII).pdf,ICSE,Science,Class 7,Medium,text,15,https://standrewsdelhi.com/images/assignments/class-7/Science-%20L-8%20Respiration%20in%20Organisms%20Notes%20(VII).pdf
res_3c817979,Inspired Chemistry 7.pdf,ICSE,Science,Class 7,Medium,text,30,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%207.pdf
res_279f103b,Class 7 physics Chapter 3 Energy Short/Long Answer,ICSE,Science,Class 7,Beginner,text,30,https://lfsraptinagar.ac.in/news/Lfs_120520125022.pdf
res_854c323a,maths-class-viii-question-bank.pdf,ICSE,Mathematics,Class 8,Beginner,text,15,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-viii-question-bank.pdf
res_f86f8974,Maths- Rational Number Notes (VIII).pdf,ICSE,Mathematics,Class 8,Medium,text,15,https://standrewsdelhi.com/images/assignments/class-8/Maths-%20Rational%20Number%20Notes%20(VIII).pdf
res_54fa7e2e,Inspired Maths-8_CV_11122019,ICSE,Mathematics,Class 8,Medium,text,15,https://orientblackswan.com/DigitalSpecimen/content/im/DigitalSpecimen/Inspired%20Maths_Class%208_OBS.pdf
res_7e5597f1,Inspired Chemistry 8.pdf,ICSE,Science,Class 8,Medium,text,30,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%208.pdf
res_35aee09f,Science L-13 Chemical Effects of Electric Current Notes ( ...,ICSE,Science,Class 8,Beginner,text,30,https://standrewsdelhi.com/images/assignments/class-8/Science-%20L-13%20Chemical%20Effects%20of%20Electric%20Current%20Notes%20(VIII).pdf
res_e53b6df9,CLASS 8,ICSE,Science,Class 8,Medium,text,15,https://stmarysajmer.org/data/notes/Module%204/Class%208/Class%208th%20subject%20Science-Worksheet%202%20(1).pdf
res_c5e34478,Concise Mathematics Class 9 Icse Guide ...,ICSE,Mathematics,Class 9,Beginner,text,15,https://www.quiz.wcd.kerala.gov.in/jPPTb/52795FV/ikeyc/15836F7V26/concise__mathematics__class-9-icse-guide.pdf
res_9dc91bde,Concise Mathematics Class 9 Icse Guide Concise ... - Motion,ICSE,Mathematics,Class 9,Medium,text,30,https://www.topperlearning.motion.ac.in/mgutb/53614VU/kfeallw/497268UV23/concise+mathematics+class+9+icse+guide.pdf
res_75324754,Maths Formulas for Class 9 PDF.docx,ICSE,Mathematics,Class 9,Beginner,text,30,https://cdn1.byjus.com/wp-content/uploads/2022/08/Maths-Formulas-for-Class-9-PDF.docx.pdf
res_652ca803,Student Support Material Graded Worksheets Class – IX & X,ICSE,Science,Class 9,Medium,text,30,https://cdnbbsr.s3waas.gov.in/s3kv01825a9211f2dfdf28a3d01d3e7831/uploads/2025/07/2025071727.pdf
res_f14f8da5,Science Sound Notes (IX).pdf,ICSE,Science,Class 9,Beginner,text,15,https://standrewsdelhi.com/images/assignments/class-9/Science-%20Sound%20Notes%20(IX).pdf
res_32d9c3cb,QUEST BOOK - ICSE 9 Physics Worksheets,ICSE,Science,Class 9,Beginner,text,15,http://learnatquest.in/wordpress/wp-content/uploads/2018/08/QUEST-BOOK-ICSE-9-Physics.pdf
res_0ad51409,Goods and Services Tax notes for ICSE Class 10,ICSE,Mathematics,Class 10,Beginner,text,30,https://www.selfstudys.com/uploads/pdf/bLnvCBv4cagdXUv5IRvR.pdf
res_b9df2675,WORKSHEET FOR CLASS 10,ICSE,Mathematics,Class 10,Medium,text,15,https://cdnbbsr.s3waas.gov.in/s3kv01beaf162aa111f4d4f4f006d5949f/uploads/2024/02/2024020234.pdf
res_a2608763,Circles class 10 notes,ICSE,Mathematics,Class 10,Medium,text,30,https://uploads-ssl.webflow.com/6723c847f37cf61c3e654800/67a253990bdec87ad5e00e6b_93079816928.pdf
res_c721158c,QUEST BOOK - ICSE 10 Chemistry,ICSE,Science,Class 10,Beginner,text,30,http://learnatquest.in/wordpress/wp-content/uploads/2018/08/QUEST-BOOK-ICSE-10-Chemistry.pdf
res_558a128b,Sense Organs notes for ICSE Class 10 Biology,ICSE,Science,Class 10,Beginner,text,30,https://www.selfstudys.com/uploads/pdf/Z3yhKDm8nNHreHchW4uX.pdf
res_57dae959,PHYSICS,ICSE,Science,Class 10,Beginner,text,30,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/physics-class-x-reference-study-material.pdf
res_08c84459,6th class maths em.pdf,SSC,Mathematics,Class 6,Medium,text,15,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6th%20class%20maths%20em.pdf
res_1f392181,maths-class-vi-question-bank.pdf,SSC,Mathematics,Class 6,Medium,text,30,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-vi-question-bank.pdf
res_cdee841b,MATHEMATICS,SSC,Mathematics,Class 6,Medium,text,30,https://svpv.in/wp/pdf/primary/books/std6-bb-maths.pdf
res_d7a6cbe7,6th Science EM Cover Free.pmd,SSC,Science,Class 6,Beginner,text,30,https://scert.telangana.gov.in/pdf/publication/ebooks2019/6%20general%20science%20em%202020-21.pdf
res_72a4703d,general science,SSC,Science,Class 6,Beginner,text,15,https://books.ebalbharati.in/pdfs/603020012.pdf
res_a8e17b50,VII Maths - English,SSC,Mathematics,Class 7,Beginner,text,15,https://scert.telangana.gov.in/PDF/publication/ebooks/7EM_MAT.pdf
res_53f6950a,maths-class-vii-question-bank.pdf,SSC,Mathematics,Class 7,Beginner,text,30,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-vii-question-bank.pdf
res_15f7362d,MATHEMATICS,SSC,Mathematics,Class 7,Beginner,text,15,https://books.ebalbharati.in/pdfs/703020004.pdf
res_479be22a,7 Science,SSC,Science,Class 7,Medium,text,30,https://scert.telangana.gov.in/pdf/publication/ebooks/7%20science%20em%202024-25.pdf
res_50ba86dc,ENGLISH-Science Cover 7th.cdr,SSC,Science,Class 7,Beginner,text,30,https://svpv.in/wp/pdf/secondary/books/std7-bb-science.pdf
res_ec10e459,maths-class-viii-question-bank.pdf,SSC,Mathematics,Class 8,Medium,text,30,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/maths-class-viii-question-bank.pdf
res_5b9e2a55,Contents Maths Class 8.pmd,SSC,Mathematics,Class 8,Medium,text,30,https://scert.telangana.gov.in/pdf/publication/ebooks2019/8%20maths%20em%202020-21.pdf
res_3b60436a,CLASS-VIII MATHEMATICS ASSIGNMENT TOPIC ...,SSC,Mathematics,Class 8,Medium,text,15,https://noida.cambridgeschool.edu.in/wp-content/uploads/sites/4/2020/02/Class8STAssignment.pdf
res_0b994c64,VIII Biology EM Title Free.pmd,SSC,Science,Class 8,Beginner,text,30,https://scert.telangana.gov.in/pdf/publication/ebooks2019/8%20bio%20sci%20em%202020-21.pdf
res_ecdbb27b,ENG-SCIENCE -8TH COVER-FINAL,SSC,Science,Class 8,Medium,text,30,https://svpv.in/wp/pdf/secondary/books/std8-science.pdf
res_ff3f0817,SCIENCE-MANUAL-8TH-CLASS.pdf,SSC,Science,Class 8,Medium,text,30,https://vidyabhartiedu.org/wp-content/uploads/2020/06/SCIENCE-MANUAL-8TH-CLASS.pdf
res_5678e897,9 maths em 2021.pdf,SSC,Mathematics,Class 9,Medium,text,15,https://scert.telangana.gov.in/pdf/publication/ebooks2019/9%20maths%20em%202021.pdf
res_65529407,Maths Formulas for Class 9 PDF.docx,SSC,Mathematics,Class 9,Beginner,text,15,https://cdn1.byjus.com/wp-content/uploads/2022/08/Maths-Formulas-for-Class-9-PDF.docx.pdf
res_34a38e14,E-marking-Notes-Mathematics-IX-2025 - AKUEB Resources,SSC,Mathematics,Class 9,Medium,text,30,https://files.akuebresources.com/2025/11/E-marking-Notes-Mathematics-IX-2025.pdf
res_62511100,PHYSICS,SSC,Science,Class 9,Beginner,text,15,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/physics-class-ix-reference-study-material.pdf
res_bf9fe18c,9th CHEMISTRY,SSC,Science,Class 9,Beginner,text,15,https://padasalaitet.files.wordpress.com/2013/03/97-tet-9th-chemistry-notes-em.pdf
res_53fcbd4a,903020456.pdf,SSC,Science,Class 9,Beginner,text,15,https://books.ebalbharati.in/pdfs/903020456.pdf
res_7eb6b050,10 maths em - 20.pdf,SSC,Mathematics,Class 10,Medium,text,15,https://scert.telangana.gov.in/pdf/publication/ebooks2019/10%20maths%20em%20-%2020.pdf
res_c115a64f,WORKSHEET FOR CLASS 10,SSC,Mathematics,Class 10,Beginner,text,30,https://cdnbbsr.s3waas.gov.in/s3kv01beaf162aa111f4d4f4f006d5949f/uploads/2024/02/2024020234.pdf
res_ed379f5e,SSC Subject: Quantitative Aptitude Topic: Geometry,SSC,Mathematics,Class 10,Beginner,text,15,https://tamilnaducareerservices.tn.gov.in/asset/docs/course_pdf/190758632.pdf
res_c76dabca,Class 10th Science Revision Paper,SSC,Science,Class 10,Medium,text,30,https://www.miteshrathiclasses.com/web_components/pdf/class-10th-science-revision-paper.pdf
res_a16a561e,Student Support Material Class-X Science Part-A,SSC,Science,Class 10,Medium,text,15,https://cdnbbsr.s3waas.gov.in/s3kv03d1ddba1029dc38592f5f6b9b889f/uploads/2024/08/2024081965.pdf
res_a0f50f10,PHYSICS,SSC,Science,Class 10,Medium,text,15,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/physics-class-x-reference-study-material.pdf
